feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
898795|Horseshoe Mountain|Summit|New Mexico|35|Union|059|Grenville|11/13/1980|07/30/2024||||363121N|1033645W|36.5224625|-103.6125182|||0.0|0.0
898796|Hospah|Populated Place|New Mexico|35|McKinley|031|Hospah|11/13/1980|06/07/2022||||354407N|1074447W|35.7352998|-107.7464453|||0.0|0.0
898797|Hot Springs Landing|Populated Place|New Mexico|35|Sierra|051|Elephant Butte|11/01/2023|11/01/2023||||331226N|1071238W|33.2072945|-107.2105865|||0.0|0.0
898798|Huerfano Hill|Summit|New Mexico|35|Sierra|051|Huerfano Hill|11/13/1980|07/26/2024||||332144N|1071742W|33.3622474|-107.2951034|||0.0|0.0
898801|Joffre|Populated Place|New Mexico|35|Guadalupe|019|Gacho Hill|11/13/1980|06/07/2022||||342914N|1050240W|34.487294|-105.04444|||0.0|0.0
898802|Joplin Ridge|Ridge|New Mexico|35|Otero|035|Alamogordo South|11/13/1980|08/31/2022||||324616N|1055259W|32.7711539|-105.8829859|||0.0|0.0
898803|Kaylor Mountain|Summit|New Mexico|35|Sierra|051|Hembrillo Canyon|11/13/1980|07/27/2024||||325758N|1063624W|32.9659857|-106.6067118|||0.0|0.0
898804|Kennedy|Populated Place|New Mexico|35|Santa Fe|049|Galisteo|11/13/1980|06/07/2022||||352415N|1055910W|35.404205|-105.9861323|||0.0|0.0
898805|Koya Mesa|Summit|New Mexico|35|Cibola|006|Crow Point|11/13/1980|09/27/2023||||345938N|1073825W|34.9939267|-107.640319|||0.0|0.0
898806|La Chuacha|Summit|New Mexico|35|Mora|033|Guadalupita|11/13/1980|09/17/2024||||361154N|1051217W|36.1983621|-105.2047222|||0.0|0.0
898807|La Lande|Populated Place|New Mexico|35|De Baca|011|Fort Sumner East|11/13/1980|06/07/2022||||342653N|1040803W|34.4481236|-104.1341382|||0.0|0.0
898808|La Mesa Quebrada|Summit|New Mexico|35|Bernalillo|001|Herrera|11/13/1980|08/23/2024||||350902N|1070722W|35.150577|-107.1228529|||0.0|0.0
898809|La Mesita Blanca|Summit|New Mexico|35|Bernalillo|001|Herrera|11/13/1980|08/23/2024||||351046N|1070312W|35.1794129|-107.0534486|||0.0|0.0
898811|LeFebres Mesa|Summit|New Mexico|35|Mora|033|Guadalupita|11/13/1980|08/07/2024||||361052N|1050837W|36.1811466|-105.1434905|||0.0|0.0
898812|Leon|Populated Place|New Mexico|35|McKinley|031|El Dado|11/13/1980|06/07/2022||||353416N|1073600W|35.5711375|-107.600054|||0.0|0.0
898813|Little Ear Mountain|Summit|New Mexico|35|McKinley|031|Coyote Canyon|11/13/1980|07/20/2023||||355036N|1083319W|35.8433705|-108.5553003|||0.0|0.0
898814|Los Hornos|Summit|New Mexico|35|Mora|033|Comanche Peak|11/13/1980|07/15/2023||||360339N|1052028W|36.0609378|-105.3409947|||0.0|0.0
898815|Los Marias|Populated Place|New Mexico|35|Santa Fe|049|Galisteo|11/13/1980|06/07/2022||||352449N|1055635W|35.4136495|-105.9430759|||0.0|0.0
898816|Los Ojitos|Populated Place|New Mexico|35|Guadalupe|019|Gibbons Ranch|11/13/1980|06/07/2022||||344107N|1042740W|34.6853411|-104.4610944|||0.0|0.0
898817|Los Padillas|Populated Place|New Mexico|35|Bernalillo|001|Isleta|11/13/1980|06/07/2022||||345809N|1064145W|34.9692166|-106.695859|||0.0|0.0
898818|Luciano Mesa|Summit|New Mexico|35|Guadalupe|019|Ima NW|11/13/1980|08/21/2024||||345845N|1040902W|34.9792208|-104.1505199|||0.0|0.0
898819|McIntosh|Populated Place|New Mexico|35|Torrance|057|Estancia|11/01/2023|11/01/2023||||345153N|1060306W|34.8647778|-106.0516864|||0.0|0.0
898820|Mesa Hill|Summit|New Mexico|35|Cibola|006|Cubero|11/13/1980|07/22/2023||||350342N|1073531W|35.0615625|-107.5918131|||0.0|0.0
898821|Mesa Redonda|Summit|New Mexico|35|McKinley|031|Goat Mountain|11/13/1980|07/30/2024||||352616N|1075625W|35.4376397|-107.9402572|||0.0|0.0
898822|Mesita Contadero|Summit|New Mexico|35|Guadalupe|019|Cuervo|11/13/1980|07/22/2023||||350005N|1042703W|35.0015041|-104.4509181|||0.0|0.0
898823|Mesita Cortada|Summit|New Mexico|35|Guadalupe|019|Colonias|11/13/1980|07/15/2023||||350614N|1045047W|35.1040156|-104.8463166|||0.0|0.0
898825|Mossman|Populated Place|New Mexico|35|Chaves|005|Hagerman|11/13/1980|06/07/2022||||330314N|1042113W|33.0539979|-104.3535739|||0.0|0.0
898826|Mud Hill|Summit|New Mexico|35|Union|059|Folsom|11/13/1980|08/10/2018||||364808N|1035712W|36.8021376|-103.9533583|||0.0|0.0
898827|New York|Populated Place|New Mexico|35|Cibola|006|Cubero|11/13/1980|06/07/2022||||350331N|1073138W|35.0586534|-107.5272717|||0.0|0.0
898828|Oasis|Populated Place|New Mexico|35|Sierra|051|Caballo|11/01/2023|11/01/2023||||325528N|1071902W|32.9245167|-107.3172468|||0.0|0.0
898829|Palomas|Populated Place|New Mexico|35|Quay|037|Cow Canyon|11/13/1980|06/07/2022||||350742N|1035504W|35.1283903|-103.9177477|||0.0|0.0
898830|Paquita|Populated Place|New Mexico|35|Valencia|061|Dalies|11/13/1980|06/07/2022||||345155N|1064637W|34.8653306|-106.776972|||0.0|0.0
898831|Parea Mesa|Summit|New Mexico|35|Bernalillo|001|Isleta|11/13/1980|07/26/2024||||345513N|1064341W|34.9202021|-106.7281589|||0.0|0.0
898832|Park Hill|Summit|New Mexico|35|Quay|037|Day Canyon|11/13/1980|08/02/2023||||345803N|1031148W|34.9675757|-103.1966696|||0.0|0.0
898833|Pavo Mesa|Summit|New Mexico|35|Eddy|015|Diamond Mound|11/13/1980|08/03/2023||||325414N|1040925W|32.9039142|-104.1570589|||0.0|0.0
898836|Philadelphia|Populated Place|New Mexico|35|Cibola|006|Cubero|11/13/1980|06/07/2022||||350222N|1073042W|35.0394873|-107.5117155|||0.0|0.0
898837|Pig-a-ti-ana|Summit|New Mexico|35|Cibola|006|Goat Hill|11/13/1980|08/01/2024||||345309N|1081609W|34.8857481|-108.2690399|||0.0|0.0
898839|Pipeline Canyon|Valley|New Mexico|35|Otero|035|Pipeline Canyon|11/13/1980|||||323326N|1055528W|32.5573174|-105.9244258|323516N|1055211W|32.5878731|-105.8697023
898840|Polly|Populated Place|New Mexico|35|Lincoln|027|Cub Mountain|11/13/1980|06/07/2022||||333431N|1055728W|33.5753521|-105.9577705|||0.0|0.0
898841|Punta de Mesa Colorada|Summit|New Mexico|35|Guadalupe|019|Colonias|07/12/2023|07/15/2023||||350444N|1045216W|35.0789967|-104.8712146|||0.0|0.0
898842|Purvine Mesa|Summit|New Mexico|35|Union|059|Des Moines|11/13/1980|08/02/2023||||364858N|1035122W|36.8161483|-103.8561525|||0.0|0.0
898843|Ram Mesa|Summit|New Mexico|35|McKinley|031|Hard Ground Flats|11/13/1980|07/27/2024||||353803N|1083021W|35.634072|-108.5059563|||0.0|0.0
898844|Red Hill|Summit|New Mexico|35|Union|059|Goodson School|11/13/1980|07/27/2024||||365622N|1030257W|36.9394587|-103.0490892|||0.0|0.0
898845|Robertson Wells|Populated Place|New Mexico|35|Chaves|005|Curlew Lake|11/13/1980|06/07/2022||||334158N|1035520W|33.6995371|-103.9221842|||0.0|0.0
898846|Rusk Hill|Slope|New Mexico|35|Quay|037|Day Canyon|09/26/2023|09/26/2023||||345715N|1030955W|34.954229|-103.1652262|||0.0|0.0
898848|Sand Mesa|Summit|New Mexico|35|Union|059|Grenville|11/13/1980|07/30/2024||||363707N|1033537W|36.6184762|-103.5935182|||0.0|0.0
898849|Sand Mountain|Summit|New Mexico|35|Quay|037|Jordan|11/13/1980|07/26/2024||||345038N|1034820W|34.8439304|-103.8055674|||0.0|0.0
898850|Sandia|Populated Place|New Mexico|35|Valencia|061|Dalies|11/13/1980|06/07/2022||||344931N|1065019W|34.8253316|-106.8386404|||0.0|0.0
898851|Schomberg|Populated Place|New Mexico|35|Colfax|007|Eagle Tail Mountain|11/13/1980|06/07/2022||||363820N|1042958W|36.6389185|-104.4994331|||0.0|0.0
898853|Sombrero Butte|Summit|New Mexico|35|Colfax|007|Ingram Lake|11/13/1980|07/26/2024||||362116N|1040748W|36.354333|-104.1300626|||0.0|0.0
898854|South Salado Peak|Summit|New Mexico|35|Sierra|051|Bell Mountain|11/13/1980|05/18/2023||||330646N|1073542W|33.112844|-107.5950225|||0.0|0.0
898855|Spencerville|Populated Place|New Mexico|35|San Juan|045|Flora Vista|11/01/2023|11/01/2023||||364912N|1080329W|36.8200033|-108.0581256|||0.0|0.0
898856|Spiess|Populated Place|New Mexico|35|Santa Fe|049|Galisteo|11/13/1980|06/07/2022||||352733N|1055424W|35.4592041|-105.9066862|||0.0|0.0
898857|The Mesa|Summit|New Mexico|35|Roosevelt|041|Gammil Well NE|11/13/1980|10/12/2024||||341253N|1035102W|34.2146642|-103.8504665|||0.0|0.0
898858|Tolby Peak|Summit|New Mexico|35|Colfax|007|Garcia Peak|11/13/1980|08/01/2024||||362922N|1051030W|36.4893476|-105.1750039|||0.0|0.0
898859|Toril|Populated Place|New Mexico|35|Colfax|007|French|11/13/1980|06/07/2022||||362315N|1043510W|36.3875333|-104.5861003|||0.0|0.0
898860|Twin Buttes|Populated Place|New Mexico|35|McKinley|031|Gallup West|11/13/1980|06/07/2022||||353016N|1085050W|35.5044671|-108.847309|||0.0|0.0
898861|Upper Dilia|Populated Place|New Mexico|35|Guadalupe|019|Dilia|11/13/1980|06/07/2022||||351105N|1050451W|35.1847735|-105.0808335|||0.0|0.0
898862|Villa de Cubero|Populated Place|New Mexico|35|Cibola|006|Cubero|11/13/1980|06/07/2022||||350505N|1073232W|35.0847636|-107.5422724|||0.0|0.0
898863|Water Tank Hill|Summit|New Mexico|35|Sierra|051|Elephant Butte|11/13/1980|08/22/2023||||330907N|1071124W|33.151953|-107.1900421|||0.0|0.0
898864|West Village|Populated Place|New Mexico|35|Cibola|006|Cubero|11/13/1980|06/07/2022||||350309N|1073456W|35.0525421|-107.5822729|||0.0|0.0
898865|White Hill|Summit|New Mexico|35|Cibola|006|Goat Hill|11/13/1980|07/30/2024||||345628N|1081835W|34.9411455|-108.3097006|||0.0|0.0
898866|Willow Hill|Summit|New Mexico|35|Lincoln|027|Cub Mountain|11/13/1980|07/21/2023||||333420N|1055338W|33.5721542|-105.8939008|||0.0|0.0
898867|Knight Spring|Spring|New Mexico|35|Catron|003|Jones Canyon|12/01/1991|04/19/2011||||340028N|1085407W|34.007796|-108.901945|||0.0|0.0
898869|Fort Bayard Reservoir|Reservoir|New Mexico|35|Grant|017|Fort Bayard|12/01/1991|05/29/2023||||324936N|1080930W|32.8266177|-108.158221|||0.0|0.0
898875|McComas Tank|Reservoir|New Mexico|35|Grant|017|Silver City|12/01/1991|05/29/2023||||324828N|1081856W|32.8077218|-108.3156428|||0.0|0.0
898876|YCC Trick Tank|Reservoir|New Mexico|35|Grant|017|Silver City|12/01/1991|||||324755N|1081854W|32.7986854|-108.3150488|||0.0|0.0
898877|Little Walnut Village|Populated Place|New Mexico|35|Grant|017|Silver City|12/01/1991|06/07/2022||||325007N|1081628W|32.8353515|-108.2744929|||0.0|0.0
898879|Lion Tank|Reservoir|New Mexico|35|Grant|017|Silver City|12/01/1991|03/20/2019||||325036N|1082025W|32.8432391|-108.3402769|||0.0|0.0
898880|Fossil Tank|Reservoir|New Mexico|35|Grant|017|Silver City|12/01/1991|03/20/2019||||325124N|1082151W|32.8567575|-108.3642685|||0.0|0.0
898881|Little Bear Tank|Reservoir|New Mexico|35|Grant|017|Silver City|12/01/1991|03/20/2019||||325016N|1082222W|32.8377112|-108.3729037|||0.0|0.0
898882|Mesa Tank|Reservoir|New Mexico|35|Grant|017|Allie Canyon|12/01/1991|05/29/2023||||325412N|1080159W|32.9033011|-108.032932|||0.0|0.0
898883|Gooseman Tank|Reservoir|New Mexico|35|Grant|017|Allie Canyon|12/01/1991|05/29/2023||||325352N|1080251W|32.8977008|-108.0474903|||0.0|0.0
898884|Mitchell Tank|Reservoir|New Mexico|35|Grant|017|Allie Canyon|12/01/1991|05/29/2023||||325358N|1080112W|32.8993928|-108.0200136|||0.0|0.0
898885|Telephone Tank|Reservoir|New Mexico|35|Grant|017|Allie Canyon|12/01/1991|05/29/2023||||325412N|1080142W|32.9032509|-108.0282761|||0.0|0.0
898886|Gatlin Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325628N|1075504W|32.9409867|-107.917695|||0.0|0.0
898888|Nicholi Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325607N|1075704W|32.9353039|-107.9510301|||0.0|0.0
898889|Pit Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325535N|1075641W|32.9262679|-107.9446622|||0.0|0.0
898896|Davis Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325858N|1075913W|32.9827392|-107.9870679|||0.0|0.0
898897|Kelly Ridge Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325826N|1075957W|32.9738837|-107.9992877|||0.0|0.0
898898|JT Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325808N|1075929W|32.9688045|-107.9914892|||0.0|0.0
898900|Juan Mesa Tank Number Two|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325604N|1075854W|32.9345717|-107.9817867|||0.0|0.0
898901|Trap Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325522N|1075820W|32.9228039|-107.9721342|||0.0|0.0
898902|Bear Canyon Reservoir|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325300N|1075947W|32.8833592|-107.9963789|||0.0|0.0
898903|Dale Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325911N|1075846W|32.9863473|-107.9795119|||0.0|0.0
898904|Juniper Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325857N|1075809W|32.9825437|-107.9691453|||0.0|0.0
898905|Dutchman Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325943N|1075631W|32.9951789|-107.9419566|||0.0|0.0
898906|North Water Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325912N|1075604W|32.9866366|-107.9344062|||0.0|0.0
898907|Middle Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325841N|1075442W|32.9780024|-107.9117591|||0.0|0.0
898908|Aspen Spring|Spring|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|04/29/2016||||325821N|1075316W|32.9723964|-107.8878775|||0.0|0.0
898909|Stitzel Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325546N|1075451W|32.9293165|-107.9140866|||0.0|0.0
898910|Race Spring|Spring|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|04/19/2011||||325505N|1075318W|32.9179732|-107.8884385|||0.0|0.0
898911|Pasture Spring|Spring|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|||||325430N|1075354W|32.9084072|-107.8983706|||0.0|0.0
898912|Pence Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325855N|1075636W|32.9820397|-107.9432558|||0.0|0.0
898913|Water Canyon Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325847N|1075622W|32.9798606|-107.9395083|||0.0|0.0
898914|Rays Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325818N|1075712W|32.9716273|-107.9531977|||0.0|0.0
898915|Pothole Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325802N|1075758W|32.9672233|-107.9661065|||0.0|0.0
898916|Juan Mesa Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325737N|1075702W|32.9602397|-107.9505146|||0.0|0.0
898918|Ridge Tank Number Two|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|||||325707N|1075439W|32.9520174|-107.9108714|||0.0|0.0
898919|Trap Spring|Spring|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|||||325707N|1075439W|32.9520174|-107.9108714|||0.0|0.0
898920|Lake Superior Tank|Reservoir|New Mexico|35|Grant|017|Hendricks Peak|12/01/1991|05/29/2023||||325537N|1075538W|32.9268579|-107.9272428|||0.0|0.0
898921|Mesa Tank|Reservoir|New Mexico|35|Catron|003|Squirrel Springs Canyon|12/01/1991|02/27/2019||||335159N|1083710W|33.8662909|-108.6193093|||0.0|0.0
898923|Govina Canyon Spring|Spring|New Mexico|35|Catron|003|John Kerr Peak|12/01/1991|04/19/2011||||335040N|1082851W|33.844532|-108.4807644|||0.0|0.0
898924|Todd Cienega Tank|Reservoir|New Mexico|35|Catron|003|John Kerr Peak|12/01/1991|02/27/2019||||334908N|1082832W|33.8189329|-108.4754733|||0.0|0.0
898925|GC Tank Number Two|Reservoir|New Mexico|35|Catron|003|John Kerr Peak|12/01/1991|02/22/2019||||334758N|1082758W|33.7993215|-108.4661203|||0.0|0.0
898926|GC Tank Number Three|Reservoir|New Mexico|35|Catron|003|John Kerr Peak|12/01/1991|02/22/2019||||334740N|1082737W|33.7944718|-108.4604162|||0.0|0.0
898927|GC Tank Number Five|Reservoir|New Mexico|35|Catron|003|John Kerr Peak|12/01/1991|02/27/2019||||335106N|1082629W|33.8517303|-108.4414073|||0.0|0.0
898928|GC Tank Number Four|Reservoir|New Mexico|35|Catron|003|John Kerr Peak|12/01/1991|03/20/2019||||335011N|1082552W|33.8363892|-108.4311369|||0.0|0.0
898930|Fence Line Tank|Reservoir|New Mexico|35|Catron|003|Collins Park|12/01/1991|02/22/2019||||334023N|1082346W|33.67305|-108.3962287|||0.0|0.0
898931|Park Tank|Reservoir|New Mexico|35|Catron|003|Collins Park|12/01/1991|02/22/2019||||334427N|1082259W|33.74091|-108.3830756|||0.0|0.0
898932|Section Ten Tank|Reservoir|New Mexico|35|Catron|003|Collins Park|12/01/1991|02/22/2019||||333759N|1082300W|33.6331838|-108.3833138|||0.0|0.0
898933|Coyote Seep Tank|Reservoir|New Mexico|35|Catron|003|Collins Park|12/01/1991|02/22/2019||||334224N|1082701W|33.7065953|-108.4501431|||0.0|0.0
898934|Salt Lick Tank|Reservoir|New Mexico|35|Catron|003|Collins Park|12/01/1991|02/22/2019||||334156N|1082727W|33.6988988|-108.457401|||0.0|0.0
898935|Sheep Camp Tank|Reservoir|New Mexico|35|Catron|003|Collins Park|12/01/1991|02/22/2019||||334002N|1082657W|33.6671339|-108.4492881|||0.0|0.0
898936|Upper Water Canyon Tank|Reservoir|New Mexico|35|Catron|003|Salvation Peak|12/01/1991|02/22/2019||||334253N|1082128W|33.7147294|-108.3577353|||0.0|0.0
898937|Gene Tank|Reservoir|New Mexico|35|Catron|003|Salvation Peak|12/01/1991|02/22/2019||||333819N|1082211W|33.638682|-108.3695944|||0.0|0.0
898938|Roadside Tank|Reservoir|New Mexico|35|Catron|003|Salvation Peak|12/01/1991|02/26/2019||||333814N|1081526W|33.6373451|-108.2572589|||0.0|0.0
898939|Judy Tank|Reservoir|New Mexico|35|Catron|003|Salvation Peak|12/01/1991|02/22/2019||||333739N|1081905W|33.6275677|-108.3179317|||0.0|0.0
898941|Biddle Tank|Reservoir|New Mexico|35|Grant|017|Copperas Peak|12/01/1991|02/26/2019||||330158N|1080837W|33.0327163|-108.1435965|||0.0|0.0
898942|Seep Tank|Reservoir|New Mexico|35|Grant|017|Copperas Peak|12/01/1991|02/26/2019||||330242N|1080822W|33.0450897|-108.1393234|||0.0|0.0
898943|Meerschaum Spring|Spring|New Mexico|35|Grant|017|Copperas Peak|12/01/1991|||||330253N|1081120W|33.0481261|-108.1889362|||0.0|0.0
898944|Salt Creek Spring|Spring|New Mexico|35|Grant|017|Copperas Peak|12/01/1991|||||330424N|1081001W|33.0734038|-108.1669913|||0.0|0.0
898945|Dry Lake Tank|Reservoir|New Mexico|35|Grant|017|Copperas Peak|12/01/1991|02/26/2019||||330606N|1080953W|33.1015651|-108.1647567|||0.0|0.0
898946|Gila Flat Tank Number Two|Reservoir|New Mexico|35|Grant|017|Copperas Peak|12/01/1991|02/26/2019||||330627N|1081044W|33.1074461|-108.1790167|||0.0|0.0
898947|Jordon Tank|Reservoir|New Mexico|35|Grant|017|Copperas Peak|12/01/1991|02/26/2019||||330702N|1081106W|33.1172796|-108.1851045|||0.0|0.0
898948|Copperas Spring|Spring|New Mexico|35|Grant|017|Copperas Peak|12/01/1991|||||330626N|1081108W|33.1072923|-108.1856031|||0.0|0.0
898949|North Tank|Reservoir|New Mexico|35|Grant|017|Hay Mesa|12/01/1991|05/29/2023||||330300N|1075935W|33.0500798|-107.9930062|||0.0|0.0
898950|Middle Tank|Reservoir|New Mexico|35|Grant|017|Hay Mesa|12/01/1991|05/29/2023||||330059N|1075830W|33.0163084|-107.9748944|||0.0|0.0
898952|Ingersoll Tank|Reservoir|New Mexico|35|Grant|017|Hay Mesa|12/01/1991|05/29/2023||||330001N|1075848W|33.0003501|-107.9799709|||0.0|0.0
898953|Thompson Tank Number Twenty|Reservoir|New Mexico|35|Grant|017|Hay Mesa|12/01/1991|05/29/2023||||330022N|1075812W|33.0061669|-107.9701281|||0.0|0.0
898954|Cabin Spring|Spring|New Mexico|35|Grant|017|Hay Mesa|12/01/1991|||||330006N|1075718W|33.0017389|-107.9550396|||0.0|0.0
898955|Hay Number Two Tank|Reservoir|New Mexico|35|Grant|017|Hay Mesa|12/01/1991|05/29/2023||||330342N|1075559W|33.0616283|-107.9330836|||0.0|0.0
898957|Thumb Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332508N|1080434W|33.418853|-108.0761941|||0.0|0.0
898958|Steer Water Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|||||332412N|1080438W|33.4034002|-108.07727|||0.0|0.0
898959|South Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332328N|1080524W|33.391128|-108.0899397|||0.0|0.0
898960|Deadman Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332648N|1080249W|33.4467159|-108.0469969|||0.0|0.0
898961|Good Heavens Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332427N|1080528W|33.4075942|-108.0912345|||0.0|0.0
898962|Corduroy Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332707N|1080345W|33.4519142|-108.0624487|||0.0|0.0
898963|Boundary Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332735N|1080532W|33.4596565|-108.0923105|||0.0|0.0
898964|Clay Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332631N|1080506W|33.4420618|-108.0849558|||0.0|0.0
898965|Doagy Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332805N|1080216W|33.4680087|-108.037834|||0.0|0.0
898966|Old Bone Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332752N|1080323W|33.4643238|-108.0564302|||0.0|0.0
898968|North Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332335N|1080609W|33.393142|-108.1024985|||0.0|0.0
898969|Stoval Lake|Lake|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332239N|1080650W|33.3774393|-108.113818|||0.0|0.0
898970|Kennedy Mesa Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332235N|1080613W|33.3764255|-108.1036383|||0.0|0.0
898971|Pit Tank|Reservoir|New Mexico|35|Grant|017|Hay Mesa|12/01/1991|05/29/2023||||330309N|1075657W|33.0524576|-107.9491502|||0.0|0.0
898972|Hay Tank|Reservoir|New Mexico|35|Grant|017|Hay Mesa|12/01/1991|05/29/2023||||330239N|1075629W|33.0441207|-107.9414324|||0.0|0.0
898974|Beech Nut Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332652N|1080126W|33.4479153|-108.02382|||0.0|0.0
898975|Sand Tank|Reservoir|New Mexico|35|Catron|003|Spring Canyon|12/01/1991|02/26/2019||||332949N|1080016W|33.4968513|-108.0045598|||0.0|0.0
